deliverable_id,role,population,dimension,label,source_order,series,quantity,pair,source_file,source_table_id,source_section,source_row_key,source_column_locator,source_value_string,parsed_value,interval_lower_string,parsed_interval_lower,interval_upper_string,parsed_interval_upper,estimate_status,interval_status,original_status_string,interval_method,confidence_level,denominator_string,sample_size,denominator_unit,support_string,support_band,exported_caution,eligible_for_per_label_performance,eligible_for_macro_average,performance_metrics_reportable,unavailable_reason,presentation_note,derivation_id,derivation_operands,row_group,display_percent
Supplementary Figure S1,plotted,hard_case,Demographic disparities / equity,,,delta,delta_A,,analysis/scratch_coder_results/results.md,S2T007,S2,delta_A,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,-0.11455822957777184,-0.11455822957777184,-0.31820027986162114,-0.31820027986162114,0.06856568080552196,0.06856568080552196,R,R,R/R; bootstrap_percentile; confidence unresolved; valid/invalid/requested draws 2000/0/2000,bootstrap_percentile,unresolved,75 records,75,records,11,LOW SUPPORT,True,,,,,LBC − ABC,,,,
Supplementary Figure S1,plotted,hard_case,Demographic disparities / equity,,,delta,delta_B,,analysis/scratch_coder_results/results.md,S2T007,S2,delta_B,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,-0.08658678005411669,-0.08658678005411669,-0.26541464415442384,-0.26541464415442384,0.07574097872840718,0.07574097872840718,R,R,R/R; bootstrap_percentile; confidence unresolved; valid/invalid/requested draws 2000/0/2000,bootstrap_percentile,unresolved,75 records,75,records,11,LOW SUPPORT,True,,,,,ALC − ABC,,,,
Supplementary Figure S1,plotted,hard_case,Demographic disparities / equity,,,delta,delta_C,,analysis/scratch_coder_results/results.md,S2T007,S2,delta_C,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,-0.08757453281840166,-0.08757453281840166,-0.30271349112368257,-0.30271349112368257,0.10364289974932418,0.10364289974932418,R,R,R/R; bootstrap_percentile; confidence unresolved; valid/invalid/requested draws 2000/0/2000,bootstrap_percentile,unresolved,75 records,75,records,11,LOW SUPPORT,True,,,,,ABL − ABC,,,,
Supplementary Figure S1,plotted,hard_case,Demographic disparities / equity,,,delta,delta_min,,analysis/scratch_coder_results/results.md,S2T007,S2,delta_min,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,-0.11455822957777184,-0.11455822957777184,-0.33012555322232656,-0.33012555322232656,0.0,0.0,R,R,R/R; bootstrap_percentile; confidence unresolved; valid/invalid/requested draws 2000/0/2000,bootstrap_percentile,unresolved,75 records,75,records,11,LOW SUPPORT,True,,,,,"minimum of delta_A, delta_B and delta_C; matching observed component(s): delta_A",,,,
Supplementary Figure S1,plotted,hard_case,COVID-19 & Pandemic,,,alpha,alpha ABC,,analysis/scratch_coder_results/results.md,S2T008,S2,alpha ABC,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,0.8099547511312217,0.8099547511312217,0.4977578475336323,0.4977578475336323,1.0,1.0,R,R,R/R; bootstrap_percentile; confidence unresolved; valid/invalid/requested draws 2000/0/2000,bootstrap_percentile,unresolved,75 records,75,records,12,LOW SUPPORT,True,,,,,C01/C02/C03,,,,
Supplementary Figure S1,plotted,hard_case,COVID-19 & Pandemic,,,alpha,alpha LBC,,analysis/scratch_coder_results/results.md,S2T008,S2,alpha LBC,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,0.8660287081339713,0.8660287081339713,0.5936139332365746,0.5936139332365746,1.0,1.0,R,R,R/R; bootstrap_percentile; confidence unresolved; valid/invalid/requested draws 1998/2/2000,bootstrap_percentile,unresolved,75 records,75,records,12,LOW SUPPORT,True,,,,,Fable 5/C02/C03,,,,
Supplementary Figure S1,plotted,hard_case,COVID-19 & Pandemic,,,alpha,alpha ALC,,analysis/scratch_coder_results/results.md,S2T008,S2,alpha ALC,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,0.942769545222279,0.942769545222279,0.7419354838709677,0.7419354838709677,1.0,1.0,R,R,R/R; bootstrap_percentile; confidence unresolved; valid/invalid/requested draws 2000/0/2000,bootstrap_percentile,unresolved,75 records,75,records,12,LOW SUPPORT,True,,,,,C01/Fable 5/C03,,,,
Supplementary Figure S1,plotted,hard_case,COVID-19 & Pandemic,,,alpha,alpha ABL,,analysis/scratch_coder_results/results.md,S2T008,S2,alpha ABL,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,0.8099547511312217,0.8099547511312217,0.4977578475336323,0.4977578475336323,1.0,1.0,R,R,R/R; bootstrap_percentile; confidence unresolved; valid/invalid/requested draws 2000/0/2000,bootstrap_percentile,unresolved,75 records,75,records,12,LOW SUPPORT,True,,,,,C01/C02/Fable 5,,,,
Supplementary Figure S1,plotted,hard_case,COVID-19 & Pandemic,,,delta,delta_A,,analysis/scratch_coder_results/results.md,S2T008,S2,delta_A,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,0.05607395700274953,0.05607395700274953,0.0,0.0,0.23673060884070063,0.23673060884070063,R,R,R/R; bootstrap_percentile; confidence unresolved; valid/invalid/requested draws 1998/2/2000,bootstrap_percentile,unresolved,75 records,75,records,12,LOW SUPPORT,True,,,,,LBC − ABC,,,,
Supplementary Figure S1,plotted,hard_case,COVID-19 & Pandemic,,,delta,delta_B,,analysis/scratch_coder_results/results.md,S2T008,S2,delta_B,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,0.13281479409105723,0.13281479409105723,0.0,0.0,0.38067397476013815,0.38067397476013815,R,R,R/R; bootstrap_percentile; confidence unresolved; valid/invalid/requested draws 2000/0/2000,bootstrap_percentile,unresolved,75 records,75,records,12,LOW SUPPORT,True,,,,,ALC − ABC,,,,
Supplementary Figure S1,plotted,hard_case,COVID-19 & Pandemic,,,delta,delta_C,,analysis/scratch_coder_results/results.md,S2T008,S2,delta_C,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,0.0,0.0,0.0,0.0,0.0,0.0,R,R,R/R; bootstrap_percentile; confidence unresolved; valid/invalid/requested draws 2000/0/2000,bootstrap_percentile,unresolved,75 records,75,records,12,LOW SUPPORT,True,,,,,ABL − ABC,,,,
Supplementary Figure S1,plotted,hard_case,COVID-19 & Pandemic,,,delta,delta_min,,analysis/scratch_coder_results/results.md,S2T008,S2,delta_min,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,0.0,0.0,0.0,0.0,0.0,0.0,R,R,R/R; bootstrap_percentile; confidence unresolved; valid/invalid/requested draws 1998/2/2000,bootstrap_percentile,unresolved,75 records,75,records,12,LOW SUPPORT,True,,,,,"minimum of delta_A, delta_B and delta_C; matching observed component(s): delta_C",,,,
